id	ot	alias	setcode	type	atk	def	level	race	attribute	category
90642597	3	0	0	2081	1600	1200	4	1	16	2050
90654356	3	0	0	33	1000	500	3	65536	8	16
90660762	3	0	0	65	3500	2000	8	8192	4	0
90669991	3	0	0	4	0	0	0	0	0	2
90673413	3	0	84	262146	0	0	0	0	0	8192
90726340	3	0	109	8388641	2200	1200	4	8192	32	18087936
90727556	3	0	4106	33	200	0	1	8	32	262144
90740329	3	0	0	4	0	0	0	0	0	0
90743290	3	0	110	33	1200	700	3	2	1	8192
90764875	3	0	0	33	100	100	1	256	32	262144
90790253	3	0	0	33	1400	1800	4	1	8	2048
90810762	3	0	0	33	100	200	3	128	4	139264
90844184	3	0	0	129	2550	2150	7	1	32	0
90846359	3	0	0	131076	0	0	0	0	0	1048584
90873992	3	0	0	2	0	0	0	0	0	1048578
90876561	3	0	0	17	1900	1000	5	1	16	0
90885155	3	0	170	16777249	2800	1000	151584776	32	1	0
90887783	3	0	0	2	0	0	0	0	0	1049120
90908427	3	0	0	17	1900	2200	6	32	1	0
90925163	3	0	0	33	1700	1000	4	4	8	8388608
90928333	3	0	0	2	0	0	0	0	0	1024
90934570	3	0	101	4	0	0	0	0	0	20
90951921	3	0	112	2	0	0	0	0	0	516
90953320	3	0	39	8225	2400	1800	5	2	32	256
90957527	3	0	25	97	2600	1500	7	65536	32	4456480
90960358	3	0	279052386	4194337	2000	1700	6	2	32	401408
90963488	3	0	0	17	800	700	3	2	32	0
90980792	3	0	22	33	1200	1500	4	8	32	8192
91020571	3	0	0	33	1800	1200	4	8192	1	262656
91070115	3	0	12	33	1600	1000	4	524288	4	67117057
91078716	3	0	0	1048580	0	0	0	0	0	2147483651
91107093	3	0	0	131074	0	0	0	0	0	17825792
91110378	3	0	134	33	800	2000	4	4	16	262400
91123920	3	0	68	33	0	0	3	4	16	33562624
91133740	3	0	0	33	0	1900	3	64	2	2
91148083	3	0	0	2	0	0	0	0	0	4102
91152256	3	0	0	17	1400	1200	4	1	1	0
91152257	3	91152256	0	17	1400	1200	4	1	1	0
91152258	3	91152256	0	17	1400	1200	4	1	1	0
91188343	3	0	68	4129	1000	800	2	4	16	512
91250514	3	0	0	33	400	300	6	8	32	260
91279700	3	0	10	8388641	2550	1650	4	8192	32	512
91345518	3	0	68	33	2400	0	6	4	16	4194304
91349449	3	0	0	33	2300	2000	6	2	16	2359332
91350799	3	0	113	33	1500	1100	3	16384	1	262144
91351370	3	0	0	131074	0	0	0	0	0	512
91420254	3	0	179	16777249	0	2100	84213764	256	8	65536
91422370	3	0	0	4	0	0	0	0	0	262144
91438994	3	0	8194	33	1700	1000	4	32	32	71311360
91449144	3	0	16	33	1700	1100	4	1048576	8	1280
91468551	3	0	0	131074	0	0	0	0	0	8192
91499077	3	0	84	8388641	1900	1600	4	1	1	32768
91501248	3	0	0	2097185	2000	3000	9	256	1	306
91512835	3	0	0	33	2200	2400	7	2048	1	794624
91512836	3	0	0	16401	100	100	1	2048	1	0
91554542	3	0	44	33	1500	200	4	128	4	8192
91559748	3	0	0	33	300	2000	4	1024	1	67584
91580102	3	0	60	262146	0	0	0	0	0	1056768
91584698	3	0	159	16777249	100	100	67371009	2	32	268435968
91595718	3	0	0	262146	0	0	0	0	0	8192
91596726	3	0	0	33	1600	200	4	1	32	8192
91597389	3	0	0	4	0	0	0	0	0	0
91607976	3	0	38	33	600	1100	2	32	1	71311360
91623717	3	0	0	65538	0	0	0	0	0	4194304
91650245	3	0	144	4	0	0	0	0	0	262176
91662792	3	0	16	4129	200	400	1	512	8	262144
91663373	3	0	147	33	1200	1800	4	32	4	0
91677585	3	0	0	4	0	0	0	0	0	0
91697229	3	0	66	33	4000	4000	10	16384	32	4458496
91711547	3	0	44	33	2100	1200	5	8	4	5242880
91718579	1	0	89	33	0	2200	4	256	1	2147491840
91731841	3	0	4167	17	1900	0	4	128	1	0
91754175	3	0	0	33	1500	200	3	32768	4	8200
91781589	3	0	0	4	0	0	0	0	0	65536
91782219	3	0	0	129	2550	2500	8	64	2	4194304
91798373	3	0	0	33	1600	400	4	1	1	262144
91812341	3	0	4234	33	1600	1200	4	2048	1	33554945
91819979	3	0	0	2	0	0	0	0	0	4194320
91822647	3	0	16	4	0	0	0	0	0	263168
91831066	3	0	206	131074	0	0	0	0	0	270336
91842653	3	0	4522082	4194337	2500	1200	6	8	32	393216
91862578	3	0	0	33	1200	600	5	256	1	8192
91869203	3	0	4	33	1400	1000	4	1	1	4194304
91895091	3	0	0	8388641	1800	2200	3	256	1	2359296
91903221	3	0	12366	33	0	0	2	524288	4	768
91907707	3	0	170	16777249	2400	1000	16842758	32	1	0
91932350	3	76812113	100	33	1300	1400	4	512	8	2105344
91939608	3	0	0	17	1600	1000	4	2	16	0
91949988	3	0	0	8388641	2600	2100	7	8192	8	16384
91985515	3	0	29	65538	0	0	0	0	0	512
91989718	3	0	0	4	0	0	0	0	0	262144
91996584	3	0	0	17	1650	1600	4	8	32	0
91998119	3	0	0	97	2800	2600	8	32	16	262147
91998120	3	91998119	0	97	2800	2600	8	32	16	262147
91998121	3	91998119	0	97	2800	2600	8	32	16	262147
92001300	3	0	7	131074	0	0	0	0	0	67117056
92035412	3	0	48	131074	0	0	0	0	0	262144
92039899	3	0	69	33	1900	0	4	8	32	262144
92053608	3	0	205	33	2000	2000	6	64	2	512
92065772	3	0	47	33	1300	1800	4	2048	2	0
92084010	3	0	0	33	1500	1600	4	131072	2	2097152
92099232	3	0	0	131076	0	0	2	8	1	262144
92125819	3	0	10948730	17	1800	1800	4	1	16	0
92142169	3	0	0	33	300	1000	3	2048	1	270336
92219931	3	0	0	4	0	0	0	0	0	128
92223641	3	0	0	131074	0	0	0	0	0	10485764
92246806	3	0	179	33	1800	200	4	32768	8	131072
92266279	3	0	0	131076	0	0	0	0	0	8389120
92300891	3	0	17	4129	400	400	2	32	1	16779264
92346415	3	0	0	262146	0	0	0	0	0	8192
92361635	3	0	36	8225	3200	2400	10	8192	1	262179
92365601	3	0	149	2	0	0	0	0	0	1074003968
92373006	3	0	0	33	600	300	3	16384	1	262176
92377303	3	0	0	33	2800	3200	9	2	32	262656
92391084	3	0	0	17	1000	1200	4	16384	1	0
92394653	3	0	0	131076	0	0	0	0	0	16
92408984	3	0	0	131076	0	0	0	0	0	2148532233
92409659	3	0	0	17	500	400	2	131072	2	0
92418590	3	0	131	33	0	0	8	32	32	1074003968
92421852	3	0	0	17	450	900	3	32	1	0
92450185	3	0	0	4	0	0	0	0	0	262144
92510265	1	0	207	33	3000	2500	8	1	16	1036
92512625	3	0	0	1048580	0	0	0	0	0	2164260867
92518817	3	0	0	33	800	1500	4	2	4	2359296
92536468	3	0	4271	16777249	2600	1200	50528263	8	32	8650752
92572371	3	0	121	33	1700	1000	4	32768	4	262144
92595545	3	0	0	33	900	900	3	4096	16	131074
92595643	3	0	0	4	0	0	0	0	0	64
92609670	3	0	4207	33	0	0	1	1	1	262144
92661479	3	0	7012437	8388641	2700	2000	6	1	16	2151677952
92667214	3	0	0	17	1350	0	2	16	32	0
92676637	3	0	0	33	100	300	1	32	16	536871168
92693205	1	0	114	33	1800	500	4	32	1	2050
92719314	3	0	0	33	2300	3000	8	4096	32	2359300
92720564	3	0	38	33	1200	400	4	32	1	98304
92723496	3	0	0	33	2000	1200	6	8388608	2	262144
92729410	3	0	0	33	800	0	2	16384	1	262144
92731455	3	0	0	17	500	1000	3	1	1	0
92736188	3	0	0	33	500	1500	4	256	1	10240
92746535	3	0	199	16781345	1850	0	84213764	8192	16	513
92755808	3	0	0	33	1500	1200	4	65536	32	2149588992
92773018	3	0	148	131076	0	0	0	0	0	2
92784374	3	0	58	2097185	1000	1800	4	2	2	512
92821268	3	0	131	33	800	1600	8	32	32	262144
92826944	3	0	0	33	1700	800	4	16	1	1310724
92841002	3	0	0	33	1000	2000	8	8192	2	262144
92854392	3	0	0	4	0	0	0	0	0	0
92870717	1	0	202	16777249	1500	1500	117899268	1	32	262144
92887027	3	0	0	33	1700	1000	4	1	8	2
92890308	3	0	0	4	0	0	0	0	0	67584
92901944	3	0	36	33	100	300	1	512	1	262146
92918648	3	0	110	8388641	2800	2600	7	2	32	1
92924317	3	0	0	131076	0	0	0	0	0	262144
92933195	3	0	55	4129	400	800	2	512	8	72
92944626	3	0	0	17	700	600	2	128	4	0
93013676	3	0	0	33	1550	1400	4	2	16	8192
93016201	3	0	0	131076	0	0	0	0	0	2
93023479	3	0	46	33	1200	1500	3	2	32	512
93085839	3	0	4218	33	1600	2000	5	1	32	262144
93087299	3	0	0	131074	0	0	0	0	0	65536
93107608	3	0	0	33	1200	1300	3	2048	1	1048576
93108297	3	0	0	17	950	800	3	64	2	0
93108433	3	0	0	65538	0	0	0	0	0	16
93108839	3	0	72	8388641	1000	1000	4	128	4	4325376
93124273	2	0	0	16777249	1800	1200	50528260	65536	1	2
93130021	3	0	0	33	1200	1000	4	32	16	270337
93130022	3	0	0	16401	-2	-2	4	32	16	0
93151201	3	0	0	33	1800	1000	4	16384	16	128
93157004	3	0	48	8225	3200	1900	10	4	16	2147483650
93187568	3	0	0	33	600	200	3	1	1	393216
93211810	3	0	0	4	0	0	0	0	0	33579008
93211836	3	0	2	33	2300	1300	6	32	1	3
93217231	3	0	0	4	0	0	0	0	0	1048579
93220472	3	0	0	33	2000	100	4	8192	8	65536
93221206	3	0	0	17	1450	1200	4	2	16	0
93224848	3	0	0	2	0	0	0	0	0	786432
93224849	3	0	0	16401	0	0	1	8	32	0
93238626	3	0	0	131074	0	0	0	0	0	8650752
93260132	3	0	0	65538	0	0	0	0	0	4194305
93294869	3	0	121	33	0	1900	3	32768	4	512
93298460	3	0	202	33	2000	800	5	1	8	1040
93302695	2	0	210	33	1900	300	4	1048576	32	262144
93332803	2	0	211	33	3000	1200	8	65536	4	67371010
93343894	3	0	110	17	1400	1000	4	64	2	0
93346024	3	0	0	17	1300	2000	4	8192	8	0
93353691	3	0	0	8225	2400	2100	7	1	1	16777218
93368494	3	0	179	16777249	3000	300	117899274	16384	8	8224
93369354	3	0	150	4129	100	200	1	131072	2	2359304
93379652	3	0	4167	97	2450	1400	7	4096	1	11
93382620	3	0	0	4	0	0	0	0	0	270336
93396832	3	0	0	1048580	0	0	0	0	0	2147483651
93431518	3	0	6	65538	0	0	0	0	0	262144
93431862	3	0	49160	33	1200	1700	4	1	32	4194304
93445074	3	0	209	33	1000	1000	3	64	2	4098
93451636	3	0	88	33	100	300	1	2048	1	262144
93469007	3	0	0	65538	0	0	0	0	0	4194304
93483212	3	0	75	8225	4000	3500	10	4	16	33816836
93504463	3	0	0	4	0	0	0	0	0	262144
93506862	3	0	58	33	1000	800	2	64	2	8
93542102	3	0	38	33	100	100	1	32	1	134479872
93543806	3	0	112	33	600	600	6	256	1	0
93553943	3	0	0	17	800	600	2	1024	1	0
93554166	3	0	6	2	0	0	0	0	0	11
93568288	3	0	72	8388641	0	1200	4	8	32	8196
93599951	3	0	0	4	0	0	0	0	0	0
93600443	3	0	165	65538	0	0	0	0	0	262144
93662626	3	0	200	16777233	1300	2700	117899270	1	4	513
93671934	3	0	0	131074	0	0	0	0	0	12582912
93709215	3	0	0	33	2300	1800	7	8	32	49152
93715853	1	0	0	33	100	2100	4	8	32	262144
93717133	3	0	276496469	33	3000	2500	8	8192	16	1073750020
93724592	3	0	2818065	33	1200	1200	3	32	1	133128
93730230	3	0	112	8388641	2100	1000	3	1048576	16	0
93730409	3	0	0	2097185	500	1500	3	16384	8	0
93747864	3	0	0	4	0	0	0	0	0	2048
93751476	3	0	121	33	1100	2000	4	32768	4	262656
93775296	3	0	0	4	0	0	0	0	0	262144
93788854	3	0	0	17	800	600	2	16	32	0
93816465	3	0	0	33	0	0	4	1	1	17039360
93830681	3	0	0	33	700	1500	3	131072	2	1056768
93882364	3	0	2	33	1200	1200	3	32	8	262144
93889755	3	0	0	33	1350	1400	4	8	32	16
93895605	3	0	0	4	0	0	0	0	0	4194306
93900406	3	0	0	33	1250	800	3	1	1	4198400
93912845	3	0	0	4	0	0	0	0	0	786432
93912846	3	0	0	16401	1500	1500	3	8	32	0
93920745	3	0	90	2097185	750	500	2	64	2	16
93946239	3	0	197	2	0	0	0	0	0	264
93969023	3	0	0	33	600	600	1	8192	32	8704
93983867	3	0	0	4	0	0	0	0	0	266240
94004268	3	0	4	33	1500	1600	4	1	1	0
94022093	3	0	0	17	1350	1000	4	64	2	0
94042337	3	0	0	17	1550	800	4	64	2	0
94068856	3	0	0	65538	0	0	0	0	0	0
94079037	3	0	0	33	1000	1200	3	16384	1	17826048
94081496	3	0	0	33	200	500	1	2048	1	2
94092230	3	0	4106	33	3200	0	10	8	32	3
94096616	3	0	136	33	1700	500	4	512	16	131072
94119480	3	0	0	8388641	2600	1700	5	8	32	3
94119974	3	0	0	17	1600	1200	4	65536	1	0
94145021	3	0	0	33	0	0	1	2	8	0
94145683	3	0	0	65538	0	0	0	0	0	1310720
94156050	3	0	0	4	0	0	0	0	0	8192
94163677	3	0	0	131074	0	0	0	0	0	0
94192409	3	0	0	4	0	0	0	0	0	16
94203886	3	0	84	33	800	1200	2	2	32	262144
94212438	3	0	0	131076	0	0	0	0	0	0
94215860	3	0	0	545	1900	1500	4	4	2	16
94220427	3	0	149	2	0	0	0	0	0	262160
94230224	3	0	0	2097185	750	700	2	8	32	4194304
94243005	3	0	0	524290	0	0	0	0	0	69468672
94253609	3	0	0	131076	0	0	0	0	0	65664
94256039	3	0	0	131076	0	0	0	0	0	71303168
94283662	3	0	69	33	1500	500	4	8	32	1057792
94303232	3	0	0	262146	0	0	0	0	0	4
94331452	3	0	4198	4129	700	700	2	32	8	2097152
94374859	3	0	0	131076	0	0	0	0	0	32
94377247	3	0	0	130	0	0	0	0	0	262144
94380860	3	0	72	8388641	2400	1200	4	4	2	258
94381039	3	0	56	33	2300	200	5	4	16	11
94412545	3	0	0	17	800	600	2	524288	2	0
94415058	3	0	152	16777249	1200	2400	16842757	2	32	262144
94425169	3	0	0	131074	0	0	0	0	0	8388608
94432298	3	0	197	131076	0	0	0	0	0	8
94454495	2	0	210	33	2300	800	5	32	16	262149
94463200	3	0	0	131076	0	0	0	0	0	0
94484482	3	0	0	4	0	0	0	0	0	262144
94515289	3	0	0	8225	2500	2500	5	8	2	262152
94538053	3	0	0	33	1800	800	4	1	8	8192
94566432	3	0	0	65	2300	2000	7	8192	16	0
94568601	3	0	0	33	2900	2500	8	8192	4	32768
94573223	3	0	86	33	2400	0	6	2048	32	262144
94585852	3	0	0	524290	0	0	0	0	0	512
94622638	3	0	8194	33	1700	0	4	32	32	2105344
94626050	3	0	0	4	0	0	0	0	0	1310720
94634433	3	0	0	4	0	0	0	0	0	536870912
94656263	3	0	0	33	1100	1500	4	524288	32	262144
94662235	3	0	0	1048580	0	0	0	0	0	2147483668
94664694	3	0	69	33	1800	0	4	8	32	18432
94667532	3	0	0	33	1000	1000	4	32	16	4194304
94675535	3	0	0	17	800	1000	3	16384	1	0
94681654	3	0	0	2	0	0	0	0	0	544
94689635	3	0	0	33	300	500	2	4	16	2148532233
94693857	3	0	171	4129	500	500	1	32	1	270336
94716515	3	0	0	2	0	0	0	0	0	1048578
94739788	3	0	0	131076	0	0	0	0	0	4096
94766498	3	0	112	33	1500	1000	4	256	1	262144
94770493	3	0	0	65538	0	0	0	0	0	40960
94772232	3	0	0	131074	0	0	0	0	0	0
94773007	3	0	0	33	2200	100	4	2048	1	134225920
94784213	3	0	208	16777249	1500	1000	33685508	2	8	50332160
94793422	3	0	0	262146	0	0	0	0	0	0
94804055	3	0	0	131076	0	0	0	0	0	0
94807487	3	0	0	262146	0	0	0	0	0	16785408
94820406	3	0	70	2	0	0	0	0	0	269746176
94845226	3	0	53	4129	1100	800	4	16384	16	65544
94853057	3	0	0	33	1600	0	3	4	16	4
94878265	3	0	0	33	100	100	1	16384	1	1049616
94886282	3	0	0	2	0	0	0	0	0	520
94905343	3	0	0	65	2000	1700	6	32768	1	0
94933468	3	0	0	131076	0	0	0	0	0	2147549312
94937430	3	0	0	131076	0	0	0	0	0	67108864
94940436	3	0	0	2	0	0	0	0	0	1310720
94944637	3	0	0	2081	2400	2000	6	2	32	1310720
94950218	3	0	0	262146	0	0	0	0	0	1
94973028	3	0	4123	33	1600	1500	4	32	8	17563654
94973029	3	31533705	4123	16401	0	0	3	32	8	0
94977269	3	0	157	97	2200	800	5	2	32	16778240
94997874	3	0	204	161	2700	1200	9	4	16	264192
95026693	3	0	0	2	0	0	0	0	0	5243140
95027497	3	0	43	33	1800	1000	4	1	32	512
95040215	3	0	51	8225	2400	1600	6	512	32	8192
95051344	3	0	0	2	0	0	0	0	0	2
95084054	3	0	14	131076	0	0	0	0	0	5242880
95090813	3	0	29	33	1400	1200	4	1	1	16785408
95096437	3	0	0	4	0	0	0	0	0	64
95113856	3	0	0	8388641	2900	2500	9	32	8	4
95132338	3	0	0	131076	0	0	0	0	0	8192
95144193	3	0	0	65	1900	1700	6	2048	1	0
95166228	3	0	0	2081	2350	1000	5	2048	1	32768
95169481	3	0	0	8388641	2000	1200	4	16384	1	3
95174353	3	0	0	33	300	350	1	64	2	4194304
95178994	3	0	0	33	1000	100	2	8	32	4456448
95194279	3	0	0	2	0	0	0	0	0	262144
95204084	3	0	29	33	1500	1200	4	512	8	2
95214051	3	0	0	2	0	0	0	0	0	0
95220856	3	0	0	131074	0	0	0	0	0	65536
95231062	3	0	0	33	1400	0	3	262144	2	1
95239444	3	0	144	8388641	2800	2500	7	1024	32	24
95254840	3	0	0	4	0	0	0	0	0	2048
95265975	3	0	0	17	1600	1200	4	16	32	0
95281259	3	0	0	2	0	0	0	0	0	1049600
95286165	3	0	70	65538	0	0	0	0	0	262176
95288024	3	0	0	17	1900	1800	6	8192	8	0
95291684	3	0	0	33	1800	900	4	1	16	262144
95308449	3	0	0	2	0	0	0	0	0	0
95326659	3	0	52	2	0	0	0	0	0	262144
95352218	3	0	0	131076	0	0	0	0	0	8
95360850	3	0	0	33	800	1600	3	1	1	16777216
95362816	3	0	12296	33	1300	1000	4	128	4	4194304
95376428	3	0	0	524290	0	0	0	0	0	256
95395761	3	0	86	33	200	600	3	2048	32	16785408
95401059	3	0	12845213	16777249	450	1950	117899268	256	32	262144
95403418	3	0	10682496	33	-2	-2	1	8	32	270336
95442074	3	0	72	8388641	500	500	1	8	32	16779264
95443805	3	0	55	4129	1200	1200	3	512	8	8208
95448692	3	0	0	4	0	0	0	0	0	0
95451366	3	0	0	4	0	0	0	0	0	67108864
95453143	3	0	0	8225	3000	2500	8	8192	32	2097668
95457011	1	0	0	33	800	1000	1	1	16	262160
95466842	3	0	7667828	33	1200	1800	4	131072	2	2170880
95472621	3	0	0	4	0	0	0	0	0	4
95486586	3	0	12296	97	2700	2200	9	1	1	2149580800
95492061	3	0	0	33	1400	1000	4	4	16	512
95503687	3	0	56	33	1000	1000	3	2	16	262152
95507060	3	0	0	65538	0	0	0	0	0	16785408
95515060	3	0	0	262146	0	0	0	0	0	2181046273
95519486	3	0	61	33	1800	1300	4	1	16	16777218
95526884	3	0	0	8225	3000	2500	9	1048576	1	8404992
95561280	3	0	0	131074	0	0	0	0	0	2107392
95600067	3	0	4148	33	1600	1000	4	16384	1	8192
95614612	3	0	0	33	1000	1000	2	64	2	33554432
95621257	3	0	44	4129	1400	200	4	2	4	8192
95637655	3	0	0	33	2100	0	5	1	1	262144
95638658	3	0	0	262146	0	0	0	0	0	139264
95642274	3	0	0	2	0	0	0	0	0	32
95676943	2	0	0	4	0	0	0	0	0	8
95701283	3	0	0	33	2900	1800	8	4	16	16392
95714077	3	0	88	131074	0	0	0	0	0	512
95727991	3	0	0	33	1000	2000	5	64	2	4194304
95744531	3	0	0	33	350	300	1	1024	1	8388608
95750695	3	0	0	262146	0	0	0	0	0	262144
95772051	3	0	11014266	33	2000	800	5	1	32	262656
95784434	3	0	0	262146	0	0	0	0	0	17833984
95788410	3	0	0	17	2950	2900	8	8192	16	0
95789089	3	0	0	33	800	700	4	16384	1	2048
95816395	3	0	0	33	1900	0	4	256	1	512
95833645	3	0	0	33	1600	1200	4	8388608	4	0
95841282	3	0	0	33	200	100	1	32768	1	8192
95888876	3	0	0	2081	2400	1500	6	8192	4	32768
95905259	3	0	0	33	1800	200	4	2	4	0
95920682	3	0	111	4	0	0	0	0	0	256
95929069	3	0	0	33	1400	1600	4	64	2	262145
95943058	3	0	24584	33	1600	0	4	8	1	294912
95952802	3	0	0	65	1800	1400	5	16384	1	0
95956346	3	0	0	33	1400	800	4	4	16	2359296
95992081	3	0	0	8388641	1800	1600	3	64	8	262144
95993388	3	0	0	33	800	1000	4	256	1	262144
96005454	3	0	0	17	1700	100	3	8192	32	0
96008713	3	0	0	4	0	0	0	0	0	4096
96012004	3	0	0	131076	0	0	0	0	0	134217984
96015976	3	0	0	131076	0	0	0	0	0	0
96029574	3	0	0	8225	3000	2600	8	8192	4	262145
96051150	3	0	4221	33	2200	300	6	512	4	50331648
96055137	3	0	187	33	2400	0	6	8	4	4
96099959	3	0	4109	4129	200	300	1	524288	1	262144
96142517	3	0	149	2	0	0	0	0	0	262144
96146814	3	0	0	33	100	100	1	1	16	2052
96148285	3	0	0	4	0	0	0	0	0	262144
96163807	3	0	0	33	1800	0	4	16	32	8208
96182448	3	0	23	4129	300	100	2	32	4	256
96216229	3	0	25	1048580	0	0	0	0	0	2147483650
96218085	3	0	0	4	0	0	0	0	0	131072
96223501	3	0	12845212	16777249	0	2100	16842756	1	16	3
96235275	3	0	56	33	1800	1200	4	1	16	8200
96287685	3	0	0	33	200	2100	4	524288	2	256
96300057	3	0	0	1057	1300	1500	4	32	16	270336
96316857	3	0	0	131074	0	0	0	0	0	2080
96331676	3	0	52	4	0	0	0	0	0	11
96345188	3	0	186	33	1100	1900	4	512	32	512
96355986	3	0	0	4	0	0	0	0	0	8388608
96363153	3	0	0	2	0	0	0	0	0	520
96381979	3	0	121	8388641	2200	1800	4	32768	4	2148794880
96383838	3	0	0	2	0	0	0	0	0	262144
96384007	3	0	54	2097185	1200	1800	4	32	1	512
96385345	3	0	0	33	1800	200	4	1	1	262656
96420087	3	0	0	130	0	0	0	0	0	262144
96427353	3	0	43	33	800	1600	4	1	2	0
96428622	3	0	148	33	1400	200	4	32768	1	8192
96457619	3	0	115	131076	0	0	0	0	0	33554432
96458440	3	0	0	262146	0	0	0	0	0	4194304
96470883	3	0	0	33	2400	1300	7	1024	1	1048578
96471335	3	0	0	8388641	2500	2100	7	2	32	262148
96474800	3	0	0	4	0	0	0	0	0	2147483648
96501677	3	0	0	33	0	500	2	16384	1	8192
96553688	3	0	0	33	800	0	2	1024	4	262152
96561011	3	0	59	33	2400	2000	9	8192	32	1318912
96565487	3	0	0	33	1400	400	3	1	2	0
96570609	1	0	0	33	2800	1000	8	4	16	262144
96594609	3	0	4225	33	1000	200	3	16384	4	262664
96598015	3	0	0	2	0	0	0	0	0	1312
96606246	3	0	159	33	1600	600	3	16384	1	262144
96631852	3	0	0	131074	0	0	0	0	0	8192
96643568	3	0	0	17	1000	900	3	64	2	0
96653775	3	0	42	33	1400	800	4	1024	1	262144
96677818	3	0	4206	65538	0	0	0	0	0	0
96682430	3	0	7667828	33	1300	400	3	64	2	262144
96700602	3	0	0	4	0	0	0	0	0	4196352
96704018	3	0	118	33	1000	1600	4	512	8	0
96729612	3	0	0	2	0	0	0	0	0	1536
96765646	3	0	0	2	0	0	0	0	0	262144
96782886	3	0	0	4129	100	200	1	1048576	16	1310720
96789758	3	0	201	33	100	1900	2	1024	16	256
96802306	3	0	200	16777233	2100	2200	33685510	1	4	1536
96851799	3	0	0	17	600	500	2	128	4	0
96864105	3	0	4168	8388641	3000	2000	6	1	2	16785408
96864811	3	0	0	65538	0	0	0	0	0	50339840
96872283	3	0	0	2081	1900	900	4	1	4	3
96875080	3	0	0	4	0	0	0	0	0	9
96890582	3	0	0	33	2000	2000	4	8	32	8192
96907086	3	0	0	2	0	0	0	0	0	1
96914272	3	0	0	4129	1200	1200	5	16384	1	262144
96930127	3	0	0	33	1600	1100	4	16384	1	262144
96938777	3	0	0	33	1600	1500	4	32	1	32768
96938986	3	0	0	33	1000	700	4	2048	1	520
96947648	3	0	0	2	0	0	0	0	0	2098176
96965364	3	0	0	2	0	0	0	0	0	1310720
96967123	3	0	0	17	900	500	2	32	32	0
96981563	3	0	0	17	1400	1800	5	64	2	0
97000273	3	0	36	33	2000	1000	4	16384	1	1024
97007933	3	0	8214	8225	2200	1600	6	32	8	4472832
97017120	3	0	0	33	1400	1450	4	16384	1	2359296
97021916	3	0	87	4129	1300	300	3	8	32	16777216
97023549	3	0	0	17	1400	1500	4	1	1	0
97024987	3	0	200	16777233	1700	1300	117899268	1	4	1536
97064649	3	0	0	33	0	1800	4	2	32	1024
97077563	3	0	0	131076	0	0	0	0	0	262144
97093037	3	0	0	33	1600	1500	4	1	16	262144
97120394	3	0	0	65538	0	0	0	0	0	0
97127906	3	0	12	17	1900	800	4	524288	1	0
97151365	3	0	0	131076	0	0	0	0	0	262144
97168905	3	0	0	4	0	0	0	0	0	41216
97169186	3	0	0	2	0	0	0	0	0	2
97170107	3	0	0	8388641	1600	1000	2	2	8	8192
97173708	3	0	0	4	0	0	0	0	0	262144
97204936	3	0	0	8193	2600	800	6	1	1	0
97211663	3	0	180	130	0	0	0	0	0	262656
97219708	3	0	186	33	100	100	1	512	32	8650752
97232518	3	0	0	131076	1900	0	5	4096	16	17039360
97234686	3	0	0	4	0	0	0	0	0	64
97240270	3	0	0	17	1700	1000	3	64	2	0
97268402	3	0	0	4129	0	0	1	2	16	2147483656
97317530	3	0	0	33	200	1400	2	16384	1	2050
97342942	3	0	0	131074	0	0	0	0	0	4194304
97360116	3	0	0	17	1000	500	3	1	32	0
97362768	3	0	0	262146	0	0	0	0	0	2048
97385276	3	0	0	33	300	600	3	1	16	262144
97396380	3	0	0	33	1700	600	4	16384	4	4194306
97403510	3	0	72	8388641	0	0	9	8192	32	17047556
97433739	3	0	0	2	0	0	0	0	0	262144
97439308	3	0	0	2	0	0	0	0	0	256
97439806	3	0	53	4129	1100	800	3	8	16	1032
97452817	3	0	5	33	2800	2800	7	4	16	135008256
97452818	3	0	0	16401	0	0	1	4	16	0
97466438	3	0	0	16777249	0	2000	117899266	16384	32	0
97489701	3	0	0	8225	3500	3000	12	8192	32	17113092
97520701	3	0	0	2	0	0	0	0	0	262656
97526666	3	0	0	33	1000	1000	4	32	1	512
97567736	3	0	195	33	1800	800	4	8	32	4194304
97570038	3	0	0	2	0	0	0	0	0	0
97574404	3	0	5	33	1600	1600	4	4	16	134217728
97584500	3	0	141	33	1500	0	3	16	32	2048
97588916	3	0	171	16777249	500	500	168427527	32	1	73728
97590747	3	0	0	17	1800	1000	4	8	32	0
97590748	3	97590747	0	17	1800	1000	4	8	32	0
97612389	3	0	0	17	1800	1600	5	1	1	0
97617181	3	0	123	262146	0	0	0	0	0	270336
97623219	3	0	0	33	1500	1200	4	4	16	2105344
97642679	3	0	0	161	2700	1500	8	8	32	134217730
97651498	3	0	53	33	200	400	1	8	16	262144
97687912	3	0	0	262146	0	0	0	0	0	16384
97697447	3	0	117	4	0	0	0	0	0	8
97697678	3	0	0	33	1000	2000	5	32	16	512
97705809	3	0	0	4	0	0	0	0	0	256
97738431	3	0	0	4	0	0	0	0	0	1073741824
97750534	3	0	68	4129	2200	1200	5	4	32	262152
97783659	3	0	0	33	1300	1500	4	16	32	128
97792247	1	0	6684835	8225	2100	1200	6	1	8	278528
97806240	3	0	0	4	0	0	0	0	0	0
97809599	3	0	0	2	0	0	0	0	0	0
97811903	3	0	0	33	-2	0	8	8192	32	16785408
97836203	3	0	39	8225	4000	4000	12	32	1	262146
97843505	3	0	0	17	700	900	3	2	8	0
